Chrom,Start,End
23,76937637,76937736
23,76937737,76937836
23,76937837,76937936
23,76937937,76938036
23,76938037,76938136
23,76938137,76938236
23,76938237,76938336
23,76938337,76938436
23,76938437,76938536
23,76938537,76938636
23,76938637,76938736
23,76938737,76938836
23,76938837,76938936
23,76938937,76939036
23,76939037,76939136
23,76939137,76939236
23,76939237,76939336
23,76939337,76939436
23,76939437,76939536
23,76939537,76939636
23,76939637,76939736
23,76939737,76939836
23,76939837,76939936
23,76939937,76940036
23,76940037,76940160
23,76940355,76940455
23,76940456,76940573
23,76944235,76944335
23,76944336,76944495
23,76946220,76946320
23,76946321,76946420
23,76946421,76946493
23,76949237,76949337
23,76949338,76949437
23,76949438,76949501
23,76951989,76952089
23,76952090,76952189
23,76952190,76952267
23,76952995,76953095
23,76953096,76953198
23,76953986,76954086
23,76954087,76954192
23,76972532,76972632
23,76972633,76972732
23,76972733,76972795
23,77041392,77041492
23,77041493,77041592
23,77041593,77041692
23,77041693,77041794
23,78003155,78003255
23,78003256,78003355
23,78003356,78003455
23,78003456,78003581
23,78005620,78005770
23,78006176,78006276
23,78006277,78006339
23,78006656,78006756
23,78006757,78006858
23,78010316,78010416
23,78010417,78010516
23,78010517,78010616
23,78010617,78010716
23,78010717,78010816
23,78010817,78010916
23,78010917,78011016
23,78011017,78011116
23,78011117,78011216
23,78011217,78011316
23,78011317,78011416
23,78011417,78011529
23,78011530,78011630
23,78011631,78011730
23,78011731,78011830
23,78011831,78011930
23,78011931,78012030
23,78012031,78012130
23,78012131,78012230
23,78012231,78012330
23,78012331,78012430
23,78012431,78012578
23,78772988,78773088
23,78773089,78773205
23,78847963,78848063
23,78848064,78848169
23,78882783,78882883
23,78882884,78882978
23,78885433,78885533
23,78885534,78885625
23,79485628,79485728
23,79485729,79485811
23,80101479,80101579
23,80101580,80101687
23,80121194,80121294
23,80121295,80121404
23,80378209,80378309
23,80378310,80378408
23,80385489,80385589
23,80385590,80385691
23,83313354,83313454
23,83313455,83313554
23,83313555,83313654
23,83313655,83313754
23,83313755,83313854
23,83313855,83313954
23,83313955,83314054
23,83314055,83314154
23,83314155,83314254
23,83314255,83314354
23,83314355,83314454
23,83314455,83314554
23,83314555,83314654
23,83314655,83314754
23,83314755,83314854
23,83314855,83314954
23,83314955,83315054
23,83315055,83315154
23,83315155,83315254
23,83315255,83315354
23,83315355,83315454
23,83315455,83315554
23,83315555,83315654
23,83315655,83315754
23,83315755,83315854
23,83315855,83315954
23,83315955,83316054
23,83316055,83316154
23,83316155,83316254
23,83316255,83316354
23,83316355,83316454
23,83316455,83316554
23,83316555,83316654
23,83316655,83316754
23,83316755,83316854
23,83316855,83316954
23,83316955,83317054
23,83317055,83317154
23,83317155,83317254
23,83317255,83317354
23,83317355,83317454
23,83317455,83317554
23,83317555,83317654
23,83317655,83317754
23,83317755,83317854
23,83317855,83317954
23,83317955,83318054
23,83318055,83318154
23,83318155,83318254
23,83318255,83318354
23,83318355,83318454
23,83318455,83318554
23,83318555,83318654
23,83318655,83318754
23,83318755,83318854
23,83318855,83318954
23,83318955,83319054
23,83319055,83319154
23,83319155,83319233
23,83319234,83319334
23,83319335,83319460
23,83319928,83320028
23,83320029,83320169
23,83351151,83351251
23,83351252,83351369
23,83352729,83352829
23,83352830,83352906
23,83356994,83357094
23,83357095,83357194
23,83357195,83357256
23,83359456,83359556
23,83359557,83359715
23,83360744,83360844
23,83360845,83360934
23,83361322,83361422
23,83361423,83361545
23,83361867,83361967
23,83361968,83362098
23,83362580,83362680
23,83362681,83362783
23,83371186,83371345
23,83372017,83372117
23,83372118,83372206
23,83372341,83372441
23,83372442,83372512
23,83374842,83374942
23,83374943,83375085
23,83389739,83389877
23,83390061,83390161
23,83390162,83390268
23,83400435,83400535
23,83400536,83400615
23,83401935,83402035
23,83402036,83402116
23,83402999,83403099
23,83403100,83403181
23,83411032,83411132
23,83411133,83411249
23,83419285,83419385
23,83442776,83442876
23,83442877,83442957
23,84532395,84532495
23,84532496,84532595
23,84532596,84532695
23,84532696,84532795
23,84532796,84532895
23,84532896,84532995
23,84532996,84533095
23,84533096,84533195
23,84533196,84533295
23,84533296,84533395
23,84533396,84533495
23,84533496,84533595
23,84533596,84533695
23,84533696,84533795
23,84533796,84533895
23,84533896,84533995
23,84533996,84534095
23,84534096,84534195
23,84534196,84534347
23,84534348,84534448
23,84534449,84534536
23,84537113,84537213
23,84537214,84537313
23,84537314,84537411
23,84558353,84558453
23,84558454,84558582
23,84559273,84559373
23,84559374,84559529
23,84560713,84560813
23,84560814,84560913
23,84560914,84560989
23,84561113,84561213
23,84561214,84561313
23,84561314,84561412
23,84562093,84562193
23,84562194,84562293
23,84562294,84562367
23,84563058,84563158
23,84563159,84563288
23,84569358,84569458
23,84569459,84569602
23,84570618,84570718
23,84570719,84570818
23,84585883,84585983
23,84585984,84586083
23,84586084,84586155
23,84600793,84600893
23,84600894,84600993
23,84600994,84601136
23,84606283,84606383
23,84606384,84606523
23,84614483,84614583
23,84614584,84614721
23,84622623,84622723
23,84622724,84622850
23,84634098,84634198
23,84634199,84634298
23,84634299,84634398
23,84634399,84634544
23,84634558,84634658
23,84634659,84634758
23,84634759,84634833
23,85116185,85116285
23,85116286,85116385
23,85116386,85116485
23,85116486,85116585
23,85116586,85116685
23,85116686,85116785
23,85116786,85116885
23,85116986,85117085
23,85117086,85117185
23,85117186,85117285
23,85117286,85117385
23,85117386,85117485
23,85117486,85117585
23,85117586,85117685
23,85117686,85117785
23,85117786,85117885
23,85117886,85117985
23,85117986,85118085
23,85118086,85118185
23,85118186,85118285
23,85118286,85118385
23,85118386,85118485
23,85118486,85118585
23,85118586,85118685
23,85118686,85118785
23,85118786,85118885
23,85118886,85118985
23,85118986,85119085
23,85119086,85119185
23,85119186,85119285
23,85119286,85119385
23,85119386,85119485
23,85119486,85119552
23,85119553,85119653
23,85119654,85119753
23,85119754,85119896
23,85127973,85128073
23,85128074,85128173
23,85128174,85128267
23,85133888,85133988
23,85133989,85134118
23,85149118,85149218
23,85149219,85149360
23,85155573,85155673
23,85155674,85155782
23,85156008,85156108
23,85156109,85156208
23,85156209,85156280
23,85166208,85166308
23,85166309,85166405
23,85211073,85211173
23,85211174,85211273
23,85211274,85211373
23,85211374,85211463
23,85212788,85212888
23,85212889,85212988
23,85213788,85213888
23,85213889,85213988
23,85218588,85218688
23,85218689,85218788
23,85218789,85218888
23,85218889,85218988
23,85218989,85219141
23,85224099,85224199
23,85224200,85224299
23,85224300,85224399
23,85224400,85224499
23,85224500,85224599
23,85224600,85224699
23,85224700,85224799
23,85224800,85224899
23,85224900,85224999
23,85225000,85225099
23,85225100,85225199
23,85225200,85225299
23,85225300,85225399
23,85225400,85225499
23,85225500,85225599
23,85225600,85225699
23,85225700,85225799
23,85225800,85225899
23,85225900,85225999
23,85226100,85226199
23,85226200,85226299
23,85226300,85226399
23,85226400,85226499
23,85226500,85226571
23,85233698,85233798
23,85233799,85233898
23,85233899,85233960
23,85236668,85236768
23,85236769,85236863
23,85282423,85282523
23,85282524,85282638
23,85302408,85302508
23,85302509,85302604
23,85944483,85944583
23,85944584,85944684
23,95671896,95671996
23,95671997,95672097
23,95939662,95939762
23,95939763,95939862
23,95939863,95939975
23,95939976,95940076
23,95940077,95940176
23,95940177,95940252
23,95990693,95990793
23,95990794,95990871
23,95993534,95993634
23,95993635,95993734
23,95993735,95993847
23,96013071,96013171
23,96013172,96013271
23,96013272,96013352
23,96134182,96134282
23,96134283,96134382
23,96134383,96134482
23,96134483,96134582
23,96134583,96134682
23,96136506,96136606
23,96136607,96136706
23,96136707,96136807
23,96138831,96138931
23,96138932,96139031
23,96139032,96139131
23,96139132,96139231
23,96139232,96139331
23,96139332,96139431
23,96139432,96139531
23,96139532,96139631
23,96139632,96139731
23,96139732,96139831
23,96139832,96139931
23,96139932,96140031
23,96140032,96140131
23,96140132,96140231
23,96140232,96140331
23,96140332,96140431
23,96140432,96140525
23,96167251,96167351
23,96167352,96167451
23,96167452,96167551
23,96167552,96167635
23,96171386,96171486
23,96171487,96171586
23,96171587,96171648
23,96173426,96173526
23,96173527,96173626
23,96173627,96173698
23,96185656,96185756
23,96185757,96185856
23,96192146,96192246
23,96192247,96192346
23,96192347,96192423
23,96194186,96194286
23,96194287,96194386
23,96194387,96194466
23,96196931,96197031
23,96197032,96197131
23,96197132,96197212
23,96200441,96200541
23,96200542,96200641
23,96203861,96203961
23,96203962,96204061
23,96204062,96204126
23,96212751,96212851
23,96212852,96212951
23,96212952,96213051
23,96213052,96213151
23,96213152,96213215
23,96220016,96220116
23,96220117,96220256
23,96298299,96298399
23,96298400,96298499
23,96298500,96298599
23,96298600,96298699
23,96298700,96298799
23,96316943,96317043
23,96317044,96317143
23,96317144,96317243
23,96317244,96317343
23,96317344,96317443
23,96327861,96327961
23,96327962,96328061
23,96328062,96328130
23,96330086,96330186
23,96330187,96330320
23,96354642,96354742
23,96354743,96354881
23,96369651,96369751
23,96369752,96369851
23,96369852,96369951
23,96369952,96370019
23,96396591,96396691
23,96396692,96396791
23,96396792,96396860
23,96405612,96405712
23,96405713,96405812
23,96405813,96405912
23,96405913,96406012
23,96406013,96406112
23,96406113,96406212
23,96406213,96406304
23,96502641,96502741
23,96502742,96502901
23,96603036,96603136
23,96603137,96603236
23,96603237,96603348
23,96638836,96638936
23,96638937,96639036
23,96639037,96639116
23,96684576,96684676
23,96684677,96684807
23,96724631,96724731
23,96724732,96724825
23,96854166,96854266
23,96854267,96854375
23,96854376,96854476
23,96854477,96854576
23,96854577,96854676
23,96854677,96854776
23,96854777,96854876
23,96854877,96854976
23,96854977,96855076
23,96855077,96855176
23,96855177,96855276
23,96855277,96855376
23,96855377,96855476
23,96855477,96855597
23,97433271,97433371
23,97433372,97433469
23,100278004,100278104
23,100278105,100278210
23,100305259,100305359
23,100305360,100305464
23,100523241,100523341
23,100523342,100523441
23,100523442,100523541
23,100523542,100523641
23,100523642,100523741
23,100523742,100523841
23,100523842,100523941
23,100523942,100524041
23,100524042,100524129
23,100524130,100524275
23,100530159,100530259
23,100530937,100531037
23,100531038,100531150
23,100531244,100531344
23,100531345,100531444
23,100531445,100531566
23,100532543,100532643
23,100532644,100532757
23,100532986,100533086
23,100533087,100533159
23,100533931,100534073
23,100536657,100536813
23,100537264,100537364
23,100537365,100537491
23,100538387,100538487
23,100538488,100538621
23,100541512,100541612
23,100541613,100541691
23,100542415,100542515
23,100542516,100542583
23,100546161,100546261
23,100546262,100546375
23,100547727,100547827
23,100547828,100547927
23,100547928,100548083
23,100652714,100652814
23,100652815,100652914
23,100652915,100653014
23,100653015,100653166
23,100653284,100653384
23,100653385,100653484
23,100653485,100653625
23,100653689,100653789
23,100653790,100653889
23,100653890,100653989
23,100653990,100654089
23,100654090,100654189
23,100654190,100654289
23,100654290,100654389
23,100654390,100654489
23,100654490,100654589
23,100654590,100654689
23,100654690,100654789
23,100654790,100654889
23,100654890,100654989
23,100654990,100655089
23,100655090,100655189
23,100655190,100655289
23,100655290,100655389
23,100655390,100655489
23,100655490,100655589
23,100655590,100655689
23,100655690,100655819
23,100656534,100656634
23,100656635,100656734
23,100656735,100656881
23,100658719,100658819
23,100658820,100658919
23,100658920,100659060
23,100662614,100662714
23,100662715,100662814
23,100662815,100662967
23,103134529,103134629
23,103134630,103134726
23,103265668,103265768
23,103265769,103265868
23,103265869,103265968
23,103265969,103266085
23,103267233,103267370
23,103267691,103267791
23,103267792,103267891
23,103267892,103267991
23,103267992,103268091
23,103268092,103268191
23,103268192,103268282
23,103529034,103529134
23,103529135,103529259
23,103767174,103767274
23,103767275,103767377
23,105277114,105277214
23,105277215,105277314
23,105277315,105277414
23,105277415,105277514
23,105277515,105277614
23,105277615,105277769
23,105278150,105278250
23,105278251,105278350
23,105278351,105278448
23,105278534,105278634
23,105278635,105278734
23,105278735,105278834
23,105278835,105278934
23,105278935,105279034
23,105279035,105279134
23,105279135,105279234
23,105279235,105279334
23,105279335,105279451
23,105280352,105280452
23,105280453,105280552
23,105280553,105280652
23,105280653,105280752
23,105280753,105280852
23,105280853,105280952
23,105280953,105281052
23,105281053,105281152
23,105281153,105281252
23,105281253,105281359
23,105282613,105282713
23,105282714,105282793
23,107327435,107327535
23,107327536,107327635
23,107327636,107327735
23,107327736,107327835
23,107327836,107327935
23,107327936,107328035
23,107328036,107328152
23,107328153,107328253
23,107328254,107328407
23,107330865,107330965
23,107330966,107331065
23,107331066,107331165
23,107331166,107331265
23,107331266,107331379
23,107331931,107332031
23,107332032,107332130
23,107334586,107334686
23,107334687,107334800
23,107334801,107334874
23,107683074,107683174
23,107683175,107683283
23,107683284,107683384
23,107683385,107683522
23,107782899,107782999
23,107783000,107783097
23,107802209,107802309
23,107802310,107802455
23,107807029,107807129
23,107807130,107807225
23,107811801,107811901
23,107811902,107812001
23,107812002,107812116
23,107814564,107814664
23,107814665,107814749
23,107814944,107815044
23,107815045,107815151
23,107816719,107816819
23,107816820,107816956
23,107819079,107819179
23,107819180,107819264
23,107821119,107821219
23,107821220,107821319
23,107821320,107821424
23,107821439,107821539
23,107821540,107821685
23,107823679,107823779
23,107823780,107823879
23,107823880,107824033
23,107824124,107824224
23,107824225,107824329
23,107826034,107826134
23,107826135,107826224
23,107827629,107827729
23,107827730,107827814
23,107829794,107829894
23,107829895,107829994
23,107829995,107830066
23,107834214,107834314
23,107834315,107834414
23,107834415,107834525
23,107834714,107834814
23,107834815,107834946
23,107838664,107838764
23,107838765,107838896
23,107840177,107840277
23,107840278,107840371
23,107840549,107840649
23,107840650,107840749
23,107840750,107840879
23,107841859,107841959
23,107841960,107842059
23,107842060,107842155
23,107844544,107844644
23,107844645,107844789
23,107845039,107845139
23,107845140,107845239
23,107845240,107845310
23,107846119,107846219
23,107846220,107846341
23,107849899,107849999
23,107850000,107850099
23,107850100,107850199
23,107858059,107858159
23,107858160,107858259
23,107858260,107858335
23,107863414,107863514
23,107863515,107863614
23,107863615,107863708
23,107864954,107865054
23,107865055,107865196
23,107865834,107865934
23,107865935,107866034
23,107866035,107866141
23,107867394,107867494
23,107867495,107867636
23,107868859,107868959
23,107868960,107869084
23,107869364,107869464
23,107869465,107869564
23,107869565,107869662
23,107898484,107898584
23,107898585,107898684
23,107898685,107898748
23,107908679,107908779
23,107908780,107908888
23,107909649,107909749
23,107909750,107909881
23,107910308,107910408
23,107911464,107911564
23,107911565,107911664
23,107911665,107911816
23,107920654,107920754
23,107920755,107920854
23,107920855,107920935
23,107923834,107923934
23,107923935,107924034
23,107924035,107924134
23,107924135,107924265
23,107924914,107925014
23,107925015,107925114
23,107925115,107925177
23,107929189,107929289
23,107929290,107929428
23,107930629,107930729
23,107930730,107930829
23,107930830,107930929
23,107930930,107930995
23,107935894,107935994
23,107935995,107936094
23,107936095,107936240
23,107937954,107938054
23,107938055,107938154
23,107938155,107938236
23,107938414,107938514
23,107938515,107938614
23,107938615,107938760
23,107939454,107939554
23,107939555,107939664
23,107939665,107939765
23,107939766,107939865
23,107939866,107939965
23,107939966,107940065
23,107940066,107940165
23,107940166,107940265
23,107940266,107940365
23,107940366,107940465
23,107940466,107940565
23,107940566,107940665
23,107940666,107940775
23,114795101,114795201
23,114795202,114795301
23,114795302,114795401
23,114795402,114795501
23,114795502,114795601
23,114827743,114827843
23,114827844,114827943
23,114844479,114844579
23,114844580,114844710
23,114845039,114845139
23,114845140,114845239
23,114845240,114845308
23,114848389,114848489
23,114848490,114848589
23,114848590,114848689
23,114848690,114848789
23,114848790,114848921
23,114856482,114856582
23,114856583,114856682
23,114856683,114856796
23,114863434,114863534
23,114863535,114863634
23,114863635,114863714
23,114864071,114864171
23,114864172,114864271
23,114864272,114864354
23,114868236,114868336
23,114868337,114868468
23,114869117,114869217
23,114869218,114869317
23,114869318,114869433
23,114871072,114871172
23,114871173,114871272
23,114871273,114871365
23,114874346,114874446
23,114874447,114874523
23,114874636,114874736
23,114874737,114874890
23,114877549,114877649
23,114877650,114877749
23,114877750,114877895
23,114879265,114879365
23,114879366,114879494
23,114880316,114880416
23,114880417,114880516
23,114880517,114880581
23,114880646,114880746
23,114880747,114880846
23,114880847,114880930
23,114881794,114881894
23,114881895,114881994
23,114881995,114882068
23,114882137,114882237
23,114882238,114882337
23,114882338,114882412
23,114883673,114883773
23,114883774,114883873
23,114883874,114883973
23,114883974,114884073
23,114884074,114884173
23,114884174,114884273
23,114884274,114884373
23,114884374,114884473
23,114884474,114884573
23,114884574,114884673
23,114884674,114884773
23,114884774,114884873
23,114884874,114884973
23,114884974,114885073
23,114885074,114885173
23,114885174,114885254
23,116486175,116486275
23,116486276,116486372
23,118370135,118370235
23,118370236,118370335
23,118370336,118370435
23,118370436,118370535
23,118370536,118370635
23,118370636,118370729
23,118374196,118374296
23,118374297,118374396
23,118374397,118374502
23,118377038,118377138
23,118377139,118377238
23,118377239,118377338
23,118377339,118377438
23,118377439,118377538
23,118377539,118377638
23,118377639,118377738
23,118377739,118377838
23,118377839,118377938
23,118377939,118378038
23,118378039,118378138
23,118378139,118378238
23,118378239,118378338
23,118378339,118378438
23,118378439,118378504
23,119128026,119128126
23,119128127,119128201
23,119536485,119536585
23,119536586,119536689
23,119560003,119560103
23,119560104,119560203
23,119560204,119560303
23,119560304,119560403
23,119560404,119560503
23,119560504,119560603
23,119560604,119560703
23,119560704,119560803
23,119560804,119560903
23,119560904,119561003
23,119561004,119561103
23,119561104,119561203
23,119561204,119561303
23,119561304,119561403
23,119561404,119561503
23,119561504,119561603
23,119561604,119561703
23,119561704,119561803
23,119561804,119561903
23,119561904,119562003
23,119562004,119562103
23,119562104,119562203
23,119562204,119562303
23,119562304,119562403
23,119562404,119562503
23,119562504,119562603
23,119562604,119562703
23,119562704,119562803
23,119562804,119562903
23,119562904,119563003
23,119563004,119563103
23,119563104,119563203
23,119563204,119563303
23,119563304,119563403
23,119563404,119563503
23,119563504,119563603
23,119563604,119563703
23,119563704,119563803
23,119563804,119563903
23,119563904,119564003
23,119564004,119564103
23,119564104,119564203
23,119564204,119564303
23,119564304,119564403
23,119564404,119564503
23,119564504,119564603
23,119564604,119564703
23,119564704,119564803
23,119564804,119564903
23,119564904,119565003
23,119565004,119565103
23,119565104,119565203
23,119565204,119565303
23,119565304,119565410
23,119570349,119570449
23,119570450,119570549
23,119570550,119570649
23,119570650,119570749
23,119570750,119570849
23,119570850,119570949
23,119570950,119571049
23,119571050,119571149
23,119571150,119571249
23,119571250,119571349
23,119571350,119571449
23,119571450,119571549
23,119571550,119571649
23,119571650,119571749
23,119571750,119571849
23,119571850,119571949
23,119571950,119572049
23,119572050,119572149
23,119572150,119572249
23,119572250,119572349
23,119572350,119572449
23,119572450,119572549
23,119572550,119572649
23,119572650,119572749
23,119572750,119572849
23,119572850,119572924
23,119572925,119573025
23,119573026,119573125
23,119573126,119573235
23,119575500,119575600
23,119575601,119575700
23,119575701,119575818
23,119576370,119576470
23,119576471,119576573
23,119580080,119580180
23,119580181,119580280
23,119580281,119580354
23,119581615,119581715
23,119581716,119581815
23,119581816,119581957
23,119582745,119582845
23,119582846,119582945
23,119582946,119583053
23,119589140,119589240
23,119589241,119589340
23,119589341,119589440
23,119589441,119589504
23,119590455,119590555
23,119590556,119590674
23,119602765,119602865
23,119602866,119602965
23,119602966,119603065
23,119603066,119603165
23,119603166,119603265
23,119603266,119603365
23,119603366,119603465
23,119603466,119603565
23,119603566,119603665
23,119603666,119603765
23,119603766,119603865
23,119603866,119603965
23,119603966,119604065
23,119604066,119604165
23,119604166,119604265
23,119604266,119604365
23,119604366,119604465
23,119604466,119604565
23,119604566,119604665
23,119604666,119604765
23,119604766,119604865
23,119604866,119604965
23,119604966,119605065
23,119605066,119605165
23,119605166,119605265
23,119605266,119605368
23,119658446,119658546
23,119658547,119658646
23,119658647,119658746
23,119658747,119658846
23,119658847,119658946
23,119658947,119659046
23,119659047,119659146
23,119659147,119659246
23,119659247,119659346
23,119659347,119659446
23,119659447,119659546
23,119659547,119659646
23,119659647,119659746
23,119659747,119659846
23,119659847,119659946
23,119659947,119660046
23,119660047,119660146
23,119660147,119660246
23,119660247,119660346
23,119660347,119660446
23,119660447,119660564
23,119660565,119660665
23,119660666,119660761
23,119663906,119664006
23,119664007,119664159
23,119666226,119666326
23,119666327,119666426
23,119666427,119666499
23,119668285,119668385
23,119668386,119668491
23,119669634,119669734
23,119669735,119669848
23,119670731,119670831
23,119670832,119670939
23,119671928,119672028
23,119672029,119672114
23,119672464,119672564
23,119672565,119672675
23,119673072,119673172
23,119673173,119673277
23,119674174,119674274
23,119674275,119674374
23,119674375,119674467
23,119675406,119675506
23,119675507,119675625
23,119676770,119676870
23,119676871,119676938
23,119677531,119677631
23,119677632,119677714
23,119677918,119678018
23,119678019,119678108
23,119678285,119678385
23,119678386,119678485
23,119678486,119678548
23,119679248,119679348
23,119679349,119679422
23,119680351,119680451
23,119680452,119680521
23,119680940,119681040
23,119681041,119681144
23,119691728,119691828
23,119691829,119691944
23,119693887,119693987
23,119693988,119694087
23,119694088,119694187
23,119694188,119694287
23,119694288,119694387
23,119694388,119694543
23,119694544,119694644
23,119694645,119694744
23,119694745,119694817
23,119708355,119708455
23,119708456,119708522
23,119709210,119709310
23,119709311,119709410
23,119709411,119709510
23,119709511,119709610
23,119709611,119709734
23,122060490,122060590
23,122060591,122060674
23,122993611,122993711
23,122993712,122993805
23,122993966,122994066
23,122994067,122994193
23,123019462,123019562
23,123019563,123019662
23,123019663,123019762
23,123019763,123019862
23,123019863,123019962
23,123019963,123020062
23,123020063,123020162
23,123020163,123020262
23,123020263,123020362
23,123020363,123020439
23,123022418,123022518
23,123022519,123022618
23,123025037,123025137
23,123025138,123025216
23,123026530,123026673
23,123034292,123034392
23,123034393,123034492
23,123034493,123034593
23,123040787,123040887
23,123040888,123040987
23,123040988,123041087
23,123041088,123041187
23,123041188,123041287
23,123041288,123041387
23,123041388,123041487
23,123041488,123041587
23,123041588,123041687
23,123041688,123041787
23,123041788,123041887
23,123041888,123041987
23,123041988,123042087
23,123042088,123042187
23,123042188,123042287
23,123042288,123042387
23,123042388,123042487
23,123042488,123042587
23,123042588,123042687
23,123042688,123042787
23,123042788,123042887
23,123042888,123042987
23,123042988,123043087
23,123043088,123043187
23,123043188,123043287
23,123043288,123043387
23,123043388,123043487
23,123043488,123043587
23,123043588,123043687
23,123043688,123043787
23,123043788,123043887
23,123043888,123043987
23,123043988,123044087
23,123044088,123044187
23,123044188,123044287
23,123044288,123044387
23,123044388,123044487
23,123044488,123044587
23,123044588,123044687
23,123044688,123044787
23,123044788,123044887
23,123044888,123044987
23,123044988,123045087
23,123045088,123045187
23,123045188,123045287
23,123045288,123045387
23,123045388,123045487
23,123045488,123045587
23,123045588,123045687
23,123045688,123045787
23,123045788,123045887
23,123045888,123045987
23,123045988,123046087
23,123046088,123046187
23,123046188,123046287
23,123046288,123046387
23,123046388,123046487
23,123046488,123046587
23,123046588,123046687
23,123046688,123046787
23,123046788,123046887
23,123046888,123046987
23,123046988,123047087
23,123047088,123047187
23,123047188,123047287
23,123047288,123047387
23,123047388,123047487
23,123047488,123047587
23,123047588,123047687
23,123047688,123047787
23,123047788,123047879
23,123094359,123094459
23,123094460,123094559
23,123094560,123094659
23,123094660,123094766
23,123095111,123095211
23,123095212,123095335
23,123095505,123095605
23,123095606,123095756
23,123155166,123155266
23,123155267,123155331
23,123156427,123156571
23,123159639,123159739
23,123159740,123159818
23,123164760,123164860
23,123164861,123164960
23,123164961,123165025
23,123171326,123171426
23,123171427,123171523
23,123176368,123176468
23,123176469,123176545
23,123178963,123179063
23,123179064,123179163
23,123179164,123179268
23,123181153,123181253
23,123181254,123181405
23,123182804,123182904
23,123182905,123182978
23,123183985,123184085
23,123184086,123184209
23,123184920,123185020
23,123185021,123185120
23,123185121,123185220
23,123185221,123185294
23,123189927,123190027
23,123190028,123190135
23,123191665,123191765
23,123191766,123191877
23,123195023,123195123
23,123195124,123195241
23,123195570,123195670
23,123195671,123195774
23,123196701,123196801
23,123196802,123196894
23,123196915,123197015
23,123197016,123197105
23,123197647,123197747
23,123197748,123197847
23,123197848,123197951
23,123199675,123199775
23,123199776,123199846
23,123199974,123200074
23,123200075,123200174
23,123200175,123200274
23,123200275,123200336
23,123202363,123202463
23,123202464,123202556
23,123204948,123205048
23,123205049,123205148
23,123205149,123205223
23,123210131,123210231
23,123210232,123210371
23,123211756,123211856
23,123211857,123211958
23,123215179,123215279
23,123215280,123215428
23,123217220,123217320
23,123217321,123217449
23,123220346,123220446
23,123220447,123220546
23,123220547,123220670
23,123224374,123224474
23,123224475,123224574
23,123224575,123224674
23,123224675,123224774
23,123224775,123224864
23,123227817,123227917
23,123227918,123228044
23,123229171,123229271
23,123229272,123229349
23,123234373,123234497
23,123234498,123234598
23,123234599,123234698
23,123234699,123234798
23,123234799,123234898
23,123234899,123234998
23,123234999,123235098
23,123235099,123235198
23,123235199,123235298
23,123235299,123235398
23,123235399,123235498
23,123235499,123235598
23,123235599,123235698
23,123235699,123235798
23,123235799,123235898
23,123235899,123235998
23,123235999,123236098
23,123236099,123236198
23,123236199,123236298
23,123236299,123236398
23,123236399,123236505
23,124885659,124885759
23,124885760,124885887
23,126689139,126689239
23,126689240,126689330
23,126698599,126698699
23,126698700,126698801
23,127281289,127281389
23,127281390,127281487
23,127302974,127303074
23,127303075,127303179
23,131157295,131157394
23,131157395,131157485
23,131157595,131157737
23,131188608,131188708
23,131188709,131188808
23,131188809,131188939
23,131197410,131197567
23,131202192,131202292
23,131202293,131202392
23,131202393,131202492
23,131202493,131202647
23,131203455,131203555
23,131203556,131203655
23,131203656,131203741
23,131205046,131205146
23,131205147,131205295
23,131206245,131206345
23,131206346,131206439
23,131206790,131206890
23,131206891,131206990
23,131206991,131207090
23,131207091,131207171
23,131208112,131208237
23,131208238,131208338
23,131208339,131208438
23,131208439,131208538
23,131208539,131208638
23,131208639,131208738
23,131208739,131208838
23,131208839,131208938
23,131208939,131209038
23,131209039,131209138
23,131209139,131209238
23,131209239,131209338
23,131209339,131209438
23,131209439,131209538
23,131209539,131209638
23,131209639,131209738
23,131209739,131209838
23,131209839,131209971
23,132159426,132159526
23,132159527,132159626
23,132159627,132159726
23,132159727,132159826
23,132159827,132159926
23,132159927,132160026
23,132160027,132160126
23,132160127,132160226
23,132160227,132160326
23,132160327,132160426
23,132160427,132160526
23,132160527,132160626
23,132160627,132160726
23,132160727,132160826
23,132160827,132160926
23,132160927,132161026
23,132161027,132161126
23,132161127,132161226
23,132161227,132161326
23,132161327,132161426
23,132161427,132161526
23,132161527,132161626
23,132161627,132161726
23,132161727,132161826
23,132161827,132161926
23,132161927,132162026
23,132162027,132162126
23,132162127,132162226
23,132162227,132162316
23,135149182,135149282
23,135149283,135149375
23,135228787,135228887
23,135228888,135228987
23,135228988,135229087
23,135229088,135229187
23,135229188,135229254
23,135229357,135229457
23,135229758,135229857
23,135229858,135229981
23,135230662,135230762
23,135230763,135230862
23,135230863,135230957
23,135251372,135251472
23,135251473,135251572
23,135251573,135251672
23,135251673,135251772
23,135251773,135251872
23,135251873,135251972
23,135251973,135252072
23,135252073,135252202
23,135278877,135278977
23,135278978,135279077
23,135279078,135279177
23,135279178,135279277
23,135279278,135279374
23,135288492,135288592
23,135288593,135288692
23,135288693,135288823
23,135289102,135289202
23,135289203,135289302
23,135289303,135289432
23,135289877,135289977
23,135289978,135290077
23,135290078,135290188
23,135290537,135290637
23,135290638,135290737
23,135290738,135290888
23,135291327,135291427
23,135291428,135291527
23,135291528,135291665
23,135291979,135292079
23,135292080,135292179
23,135292180,135292279
23,135292280,135292379
23,135292380,135292479
23,135292480,135292579
23,135292580,135292679
23,135292680,135292779
23,135292780,135292879
23,135292880,135292979
23,135292980,135293079
23,135293080,135293179
